brand,category,style,sku,name,upc,item_cost,selling_price,order_id,order_date,month,year,month_year,site_name,tax,shipping,shipping_tax,ship_to_city,ship_to_zip,account_name,parent_sku,distribution_center,qty_sold,order_amount
ALPINESTARS,Boots,,482-09512,Alpinestars Tech 3 Enduro Boots Black Sz 12 2013118-10-12,8021506925439,146.84,219.95,G-SHP-2243-55-7739,12/15/2019,Dec,2019,Dec -2019,Google Express,0,0,0,YUCCA VALLEY,92284-3807,Motorcycle Dot Inc. - US,T3B-482-Parent,WPS WPSMain 282-977,1,199.95
ALPINESTARS,Boots,,482-20110,Alpinestars Tech 7 Boots Black Sz 10 2012014-10-10,8051194438959,246.93,369.95,1340,11/27/2019,Nov,2019,Nov -2019,Shopify,0,0,0,Julian,92036,Motorcycle Dot Inc. - US,T7B-Parent,WPS WPSMain 282-977,1,349.95
ALPINESTARS,Boots,,482-20111,Alpinestars Tech 7 Boots Black Sz 11 2012014-10-11,8051194452160,246.93,369.95,113-8266507-3777869,1/30/2020,Jan,2020,Jan -2020,Amazon Seller Central - US,0,0,0,BEND,97703,Motorcycle Dot Inc. - US,T7B-Parent,WPS WPSMain 282-977,1,349.95
ALPINESTARS,Boots,,482-20710,Alpinestars Tech 7 Boots Black/Orange/White/Blue Sz 10 2012014-1427-10,8051194948236,246.93,369.95,G-SHP-4439-47-5723,1/17/2019,Jan,2019,Jan -2019,Google Express,0,0,0,SOUTHERN PINES,28387,Motorcycle Dot Inc. - US,T7B-Parent,ChannelAdvisor Fulfillment Service,1,349.95
ALPINESTARS,Boots,,482-20711,Alpinestars Tech 7 Boots Black/Orange/White/Blue Sz 11 2012014-1427-11,8051194948243,246.93,369.95,302904832240-1613184536020,3/13/2019,Mar,2019,Mar -2019,eBay Motors Store or Fixed Price (BIN) US,0,0,0,Clarkston,48348-4440,Motorcycle Dot Inc. - US,T7B-Parent,WPS WPSMain 282-977,1,349.95
ALPINESTARS,Boots,,482-20712,Alpinestars Tech 7 Boots Black/Orange/White/Blue Sz 12 2012014-1427-12,8051194948250,246.93,369.95,111-5570458-4348233,7/31/2019,Jul,2019,Jul -2019,Amazon Seller Central - US,25.37,0,0,SIMI VALLEY,93063-4351,Motorcycle Dot Inc. - US,T7B-Parent,WPS WPSMain 282-977,1,375.32
ALPINESTARS,Boots,,482-20712,Alpinestars Tech 7 Boots Black/Orange/White/Blue Sz 12 2012014-1427-12,8051194948250,246.93,369.95,113-6225335-2097800,7/30/2019,Jul,2019,Jul -2019,Amazon Seller Central - US,0,0,0,SAINT LOUIS,63131-1232,Motorcycle Dot Inc. - US,T7B-Parent,WPS WPSMain 282-977,1,349.95
ALPINESTARS,Boots,,482-20713,Alpinestars Tech 7 Boots Black/Orange/White/Blue Sz 13 2012014-1427-13,8051194948267,246.93,369.95,G-SHP-3270-27-4202,3/30/2019,Mar,2019,Mar -2019,Google Express,0,39.99,0,Trabuco Canyon,92679,Motorcycle Dot Inc. - US,T7B-Parent,WPS WPSMain 282-977,1,351.45
ALPINESTARS,Boots,,482-20716,Alpinestars Tech 7 Boots Black/Orange/White/Blue Sz 16 2012014-1427-16,8051194948298,246.93,369.95,113-3057879-0527458,4/4/2019,Apr,2019,Apr -2019,Amazon Seller Central - US,27.65,0,0,LAKE TAPPS,98391-6208,Motorcycle Dot Inc. - US,T7B-Parent,WPS WPSMain 282-977,1,377.6
ALPINESTARS,Boots,,482-21308,Alpinestars Tech 7 Boots Red/Grey/Black Sz 8 2012014-3711-8,8021506923435,209,369.95,20-03780-05817,8/24/2019,Aug,2019,Aug -2019,eBay Motors Store or Fixed Price (BIN) US,0,0,0,Coconut Creek,33066,Motorcycle Dot Inc. - US,T7B-Parent,WPS WPSMain 282-977,1,349.95
ALPINESTARS,Boots,,482-21711,Alpinestars TECH 7 BOOTS YELLOW/MILITARY/BLACK SIZE 11 2012014-5561-11,8033637200132,246.93,369.95,G-SHP-2535-34-2235,6/13/2019,Jun,2019,Jun -2019,Google Express,0,0,0,HUBBARD,44425-9785,Motorcycle Dot Inc. - US,T7B-Parent,WPS WPSMain 282-977,1,349.95
ALPINESTARS,Boots,,482-25204,Alpinestars Tech 7S Boots Black/White Sz 4 2015017-12-4,8051194974891,133.5,199.95,114-0164058-9520224,9/30/2019,Sep,2019,Sep -2019,Amazon Seller Central - US,12,0,0,PHILADELPHIA,19147-3315,Motorcycle Dot Inc. - US,T7SB-Youth-Parent,WPS WPSMain 282-977,1,211.95
ALPINESTARS,Boots,,482-25208,Alpinestars Tech 7S Boots Black/White Sz 8 2015017-12-8,8051194974938,133.5,199.95,302904829460-1576967027020,11/28/2018,Nov,2018,Nov -2018,eBay Motors Store or Fixed Price (BIN) US,15.2,0,0,Hemet,92545-9076,Motorcycle Dot Inc. - US,T7SB-Youth-Parent,WPS WPSMain 282-977,1,215.15
ALPINESTARS,Boots,,482-25302,Alpinestars Tech 7S Boots Blue/White/Red/Yellow Sz 2 2015017-7025-2,8051194975089,133.5,199.95,114-6519371-0646626,1/5/2020,Jan,2020,Jan -2020,Amazon Seller Central - US,10,0,0,Parker,80134,Motorcycle Dot Inc. - US,T7SB-Youth-Parent,WPS WPSMain 282-977,1,209.95
ALPINESTARS,Boots,,482-25304,Alpinestars Tech 7S Boots Blue/White/Red/Yellow Sz 4 2015017-7025-4,8051194975102,133.5,199.95,2.47E+11,12/13/2018,Dec,2018,Dec -2018,eBay Motors Store or Fixed Price (BIN) US,0,0,0,Markleysburg,15459-1021,Motorcycle Dot Inc. - US,T7SB-Youth-Parent,WPS WPSMain 282-977,1,199.95
ALPINESTARS,Boots,,482-25602,Alpinestars TECH 7S BOOTS BLACK/RED/YELLOW SZ 02 2015017-136-2,8051194974945,127.5,199.95,302904829460-1581316189020,12/9/2018,Dec,2018,Dec -2018,eBay Motors Store or Fixed Price (BIN) US,0,99.99,0,krasnodar,350910,Motorcycle Dot Inc. - US,T7SB-Youth-Parent,WPS WPSMain 282-977,1,299.94
ALPINESTARS,Boots,,482-25605,Alpinestars TECH 7S BOOTS BLACK/RED/YELLOW SZ 05 2015017-136-5,8051194974976,127.5,199.95,2.47E+11,12/13/2018,Dec,2018,Dec -2018,eBay Motors Store or Fixed Price (BIN) US,0,0,0,Markleysburg,15459-1021,Motorcycle Dot Inc. - US,T7SB-Youth-Parent,WPS WPSMain 282-977,1,195.95
ALPINESTARS,Boots,,482-25705,Alpinestars Tech 7S Boots Black/Orange/White/Blue Sz 5 2015017-1427-5,8051194982674,133.5,199.95,111-1925305-1137017,6/10/2019,Jun,2019,Jun -2019,Amazon Seller Central - US,0,0,0,CLAYTON,27520-4445,Motorcycle Dot Inc. - US,T7SB-Youth-Parent,WPS WPSMain 282-977,1,199.95
ALPINESTARS,Boots,,482-28111,Alpinestars Tech 7 Enduro Boots Black Sz 11 2012114-10-11,8051194546678,259.83999999999997,389.95,111-7410780-1167431,2/12/2019,Feb,2019,Feb -2019,Amazon Seller Central - US,0,0,0,TUCSON,85747-5734,Motorcycle Dot Inc. - US,EB-28-Parent,WPS WPSMain 282-977,1,369.95
ALPINESTARS,Boots,,482-28112,Alpinestars Tech 7 Enduro Boots Black Sz 12 2012114-10-12,8051194546685,259.83999999999997,389.95,G-SHP-7608-54-2873,10/7/2019,Oct,2019,Oct -2019,Google Express,0,0,0,WEARE,03281-5804,Motorcycle Dot Inc. - US,EB-28-Parent,WPS WPSMain 282-977,1,351.45
ALPINESTARS,Boots,,482-28114,Alpinestars Tech 7 Enduro Boots Black Sz 14 2012114-10-14,8051194546708,259.83999999999997,389.95,112-7344372-8509040,6/29/2019,Jun,2019,Jun -2019,Amazon Seller Central - US,35.15,57.91,0,LOS ANGELES,90028-6441,Motorcycle Dot Inc. - US,EB-28-Parent,WPS WPSMain 282-977,1,463.01
ALPINESTARS,Boots,,482-28711,Alpinestars Tech 7 Enduro Boots Black/Orange/White/Blue Sz 11 2012114-1427-11,8021506027416,259.83999999999997,389.95,G-SHP-9624-71-1737,3/17/2019,Mar,2019,Mar -2019,Google Express,0,0,0,BLAINE,98230-9221,Motorcycle Dot Inc. - US,EB-28-Parent,WPS WPSMain 282-977,1,340.35
ALPINESTARS,Boots,,482-30112,Tech 5 Boots Black Sz 12 2015015-10-12,8051194649669,186.86,279.95,114-7849475-6100233,4/2/2019,Apr,2019,Apr -2019,Amazon Seller Central - US,0,0,0,STERLING HEIGHTS,48312-2603,Motorcycle Dot Inc. - US,T5B-Parent,WPS WPSMain 282-977,1,269.95
ALPINESTARS,Boots,,482-30510,Alpinestars Tech 5 Boots Black/White/Yellow Sz 10 2015015-125-10,8021506923930,186.86,279.95,302904828292-1581693930020,12/10/2018,Dec,2018,Dec -2018,eBay Motors Store or Fixed Price (BIN) US,0,0,0,PARDEESVILLE,18202-2806,Motorcycle Dot Inc. - US,T5B-Parent,WPS WPSMain 282-977,1,269.95
ALPINESTARS,Boots,,482-42205,Alpinestars TECH 3S BOOTS WHITE/BLACK SZ 05 2014011-21-5,8033637686714,108.38,169.95,112-1662834-4996244,3/30/2020,Mar,2020,Mar -2020,Amazon Seller Central - US,7.76,0,0,Scottsville,24590,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,154.23
ALPINESTARS,Boots,,482-42501,Alpinestars Tech 3S Boots Black/White/Yellow Sz 1,8021506925750,93.41,139.95,111-3757868-4779414,10/23/2019,Oct,2019,Oct -2019,Amazon Seller Central - US,6.66,0,0,CLOVIS,88101-9561,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,136.61
ALPINESTARS,Boots,,482-42501,Alpinestars Tech 3S Boots Black/White/Yellow Sz 1,8021506925750,93.41,139.95,113-8886617-1317813,12/17/2019,Dec,2019,Dec -2019,Amazon Seller Central - US,7.15,0,0,LEBANON,04027-3458,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,137.1
ALPINESTARS,Boots,,482-42501,Alpinestars Tech 3S Boots Black/White/Yellow Sz 1,8021506925750,93.41,139.95,114-9319112-0888245,11/30/2019,Nov,2019,Nov -2019,Amazon Seller Central - US,0,0,0,MIAMI,33206-3206,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,129.95
ALPINESTARS,Boots,,482-42502,Alpinestars Tech 3S Boots Black/White/Yellow Sz 2 2014018-125-2,8021506925576,113.43,169.95,113-5776215-5629031,11/11/2018,Nov,2018,Nov -2018,Amazon Seller Central - US,0,0,0,RYE,10580-4300,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,159.95
ALPINESTARS,Boots,,482-42503,Alpinestars Tech 3S Boots Black/White/Yellow Sz 3 2014018-125-3,8021506925583,113.43,169.95,114-5995823-1382614,11/14/2018,Nov,2018,Nov -2018,Amazon Seller Central - US,0,0,0,MYRTLE POINT,97458-8612,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,159.95
ALPINESTARS,Boots,,482-42504,Alpinestars Tech 3S Boots Black/White/Yellow Sz 4 2014018-125-4,8021506925590,113.43,169.95,112-0708382-1449845,11/15/2018,Nov,2018,Nov -2018,Amazon Seller Central - US,0,0,0,CANTON,44718-3602,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,159.95
ALPINESTARS,Boots,,482-42504,Alpinestars Tech 3S Boots Black/White/Yellow Sz 4 2014018-125-4,8021506925590,113.43,169.95,114-6510426-8100250,6/4/2019,Jun,2019,Jun -2019,Amazon Seller Central - US,10.16,0,0,STAFFORD SPRINGS,06076-4324,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,170.11
ALPINESTARS,Boots,,482-42507,Alpinestars Tech 3S Boots Black/White/Yellow Sz 7 2014018-125-7,8021506934639,113.43,169.95,111-3341720-2455410,5/6/2019,May,2019,May -2019,Amazon Seller Central - US,0,0,0,BRAWLEY,92227-1746,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,159.95
ALPINESTARS,Boots,,482-42507,Alpinestars Tech 3S Boots Black/White/Yellow Sz 7 2014018-125-7,8021506934639,113.43,169.95,111-3648453-2106609,5/30/2019,May,2019,May -2019,Amazon Seller Central - US,0,0,0,OAKHAM,01068-9799,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,159.95
ALPINESTARS,Boots,,482-42508,Alpinestars Tech 3S Boots Black/White/Yellow Sz 8 2014018-125-8,8021506934646,113.43,169.95,113-1394039-4812215,7/23/2019,Jul,2019,Jul -2019,Amazon Seller Central - US,14.4,0,0,Port Orchard,98367,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,174.35
ALPINESTARS,Boots,,482-42510,Alpinestars Tech 3S Boots Black/White/Yellow Sz Y10,8021506925712,93.41,139.95,112-4703706-9818617,12/10/2019,Dec,2019,Dec -2019,Amazon Seller Central - US,10.07,0,0,Napa,94558,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,140.02
ALPINESTARS,Boots,,482-42510,Alpinestars Tech 3S Boots Black/White/Yellow Sz Y10,8021506925712,93.41,139.95,113-4545919-5275422,2/3/2020,Feb,2020,Feb -2020,Amazon Seller Central - US,11.44,0,0,GOODYEAR,85395-5006,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,141.39
ALPINESTARS,Boots,,482-42511,Alpinestars Tech 3S Boots Black/White/Yellow Sz Y11 2014518-125-11,8021506925729,93.41,139.95,302972265227-1622965151020,4/11/2019,Apr,2019,Apr -2019,eBay Motors Store or Fixed Price (BIN) US,0,0,0,brick,08724-4847,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,129.95
ALPINESTARS,Boots,,482-42512,Alpinestars Tech 3S Boots Black/White/Yellow Sz Y12 2014518-125-12,8021506925736,93.41,139.95,113-0593567-0016262,10/14/2019,Oct,2019,Oct -2019,Amazon Seller Central - US,11.21,0,0,PORT JEFFERSON,11777-2095,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,141.16
ALPINESTARS,Boots,,482-42513,Alpinestars Tech 3S Boots Black/White/Yellow Sz Y13 2014518-125-13,8021506925743,93.41,139.95,113-1355522-5310646,12/2/2019,Dec,2019,Dec -2019,Amazon Seller Central - US,0,0,0,PERRY,31069-4963,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,129.95
ALPINESTARS,Boots,,482-42513,Alpinestars Tech 3S Boots Black/White/Yellow Sz Y13 2014518-125-13,8021506925743,93.41,139.95,114-6765519-0405014,4/1/2019,Apr,2019,Apr -2019,Amazon Seller Central - US,7.8,0,0,NORTH HUNTINGDON,15642-2176,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,137.75
ALPINESTARS,Boots,,482-42601,Alpinestars Tech 3S Boots Black/White Sz 1 2014518-12-1,8021506925651,93.41,139.95,111-5126066-0469034,9/14/2019,Sep,2019,Sep -2019,Amazon Seller Central - US,9.1,0,0,GREENWICH,12834-1118,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,139.05
ALPINESTARS,Boots,,482-42607,Alpinestars Tech 3S Boots Black/White Sz 7 2014018-12-7,1180001995563,113.43,169.95,302972265227-1576795840020,11/27/2018,Nov,2018,Nov -2018,eBay Motors Store or Fixed Price (BIN) US,0,0,0,league city,77573,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,159.95
ALPINESTARS,Boots,,482-42610,Alpinestars Tech 3S Boots Black/White Sz Y10 2014518-12-10,8021506925613,93.41,139.95,1300,11/3/2019,Nov,2019,Nov -2019,Shopify,0,0,0,West Terre Haute,47885,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,129.95
ALPINESTARS,Boots,,482-42610,Alpinestars Tech 3S Boots Black/White Sz Y10 2014518-12-10,8021506925613,93.41,139.95,302972265227-1582445665020,12/12/2018,Dec,2018,Dec -2018,eBay Motors Store or Fixed Price (BIN) US,10.4,0,0,Los Angeles,90042,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,140.35
ALPINESTARS,Boots,,482-42611,Alpinestars Tech 3S Boots Black/White Sz Y11 2014518-12-11,8021506925620,93.41,139.95,111-0595444-0263425,11/4/2018,Nov,2018,Nov -2018,Amazon Seller Central - US,0,0,0,BONDURANT,50035-1382,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,129.95
ALPINESTARS,Boots,,482-42611,Alpinestars Tech 3S Boots Black/White Sz Y11 2014518-12-11,8021506925620,93.41,139.95,302972265227-1581993907020,12/10/2018,Dec,2018,Dec -2018,eBay Motors Store or Fixed Price (BIN) US,0,0,0,Framingham,1702,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,129.95
ALPINESTARS,Boots,,482-42612,Alpinestars Tech 3S Boots Black/White Sz Y12 2014518-12-12,8021506925637,93.41,139.95,112-5287302-2945832,11/14/2018,Nov,2018,Nov -2018,Amazon Seller Central - US,0,0,0,SUNRISE,33323-2616,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,129.95
ALPINESTARS,Boots,,482-42701,Alpinestars Tech 3S Boots Black/White/Red Sz 1 2014518-1231-1,8021506925705,93.41,139.95,111-2541429-8786662,5/5/2019,May,2019,May -2019,Amazon Seller Central - US,0,0,0,Lexington,38351,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,129.95
ALPINESTARS,Boots,,482-42701,Alpinestars Tech 3S Boots Black/White/Red Sz 1 2014518-1231-1,8021506925705,93.41,139.95,111-8428901-9527431,3/16/2019,Mar,2019,Mar -2019,Amazon Seller Central - US,0,0,0,MILWAUKIE,97267-4707,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,128.97
ALPINESTARS,Boots,,482-42702,Alpinestars Tech 3S Boots Black/White/Red Sz 2 2014018-1231-2,8021506925538,113.43,169.95,111-6688583-1781030,4/18/2019,Apr,2019,Apr -2019,Amazon Seller Central - US,0,0,0,HARTFORD,53027-9074,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,159.95
ALPINESTARS,Boots,,482-42702,Alpinestars Tech 3S Boots Black/White/Red Sz 2 2014018-1231-2,8021506925538,113.43,169.95,111-8387790-4257005,11/19/2018,Nov,2018,Nov -2018,Amazon Seller Central - US,0,0,0,CARROLLTON,30116-1872,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,159.95
ALPINESTARS,Boots,,482-42702,Alpinestars Tech 3S Boots Black/White/Red Sz 2 2014018-1231-2,8021506925538,113.43,169.95,112-9734937-3748251,3/16/2019,Mar,2019,Mar -2019,Amazon Seller Central - US,9.6,0,0,WAYNESBURG,15370-7314,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,169.55
ALPINESTARS,Boots,,482-42703,Alpinestars Tech 3S Boots Black/White/Red Sz 3 2014018-1231-3,8021506925545,113.43,169.95,1371,12/16/2019,Dec,2019,Dec -2019,Shopify,0,0,0,Sneads Ferry,28460,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,159.95
ALPINESTARS,Boots,,482-42704,Alpinestars Tech 3S Boots Black/White/Red Sz 4 2014018-1231-4,8021506925552,113.43,169.95,113-5776215-5629031,11/11/2018,Nov,2018,Nov -2018,Amazon Seller Central - US,0,0,0,RYE,10580-4300,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,159.95
ALPINESTARS,Boots,,482-42706,Alpinestars Tech 3S Boots Black/White/Red Sz 6 2014018-1231-6,8021506934592,113.43,169.95,112-0451923-4709002,8/26/2019,Aug,2019,Aug -2019,Amazon Seller Central - US,0,0,0,gladwin,48624,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,159.95
ALPINESTARS,Boots,,482-42706,Alpinestars Tech 3S Boots Black/White/Red Sz 6 2014018-1231-6,8021506934592,113.43,169.95,112-7370302-5375402,4/26/2019,Apr,2019,Apr -2019,Amazon Seller Central - US,9.6,0,0,MECHANICSBURG,17055-7528,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,169.55
ALPINESTARS,Boots,,482-42707,Alpinestars Tech 3S Boots Black/White/Red Sz 7 2014018-1231-7,8021506934608,113.43,169.95,114-1183137-4866609,5/20/2019,May,2019,May -2019,Amazon Seller Central - US,0,23.91,0,shullsburg,53586,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,183.86
ALPINESTARS,Boots,,482-42711,Alpinestars Tech 3S Boots Black/White/Red Sz Y11 2014518-1231-11,8021506925675,93.41,139.95,111-0004966-9300240,9/30/2019,Sep,2019,Sep -2019,Amazon Seller Central - US,10.4,0,0,SELKIRK,12158-4034,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,140.35
ALPINESTARS,Boots,,482-42711,Alpinestars Tech 3S Boots Black/White/Red Sz Y11 2014518-1231-11,8021506925675,93.41,139.95,302904829314-1565604730020,10/28/2018,Oct,2018,Oct -2018,eBay Motors Store or Fixed Price (BIN) US,0,0,0,Fort Rucker,36362-2113,Motorcycle Dot Inc. - US,SB-482-Parent,Motorcycle Dot Inc. - San Juan Capistrano,1,129.95
ALPINESTARS,Boots,,482-42712,Alpinestars Tech 3S Boots Black/White/Red Sz Y12 2014518-1231-12,8021506925682,93.41,139.95,114-1066503-2315440,12/12/2019,Dec,2019,Dec -2019,Amazon Seller Central - US,10.27,0,0,GRAHAM,98338-9589,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,140.22
ALPINESTARS,Boots,,482-42713,Alpinestars Tech 3S Boots Black/White/Red Sz Y13,8021506925699,93.41,139.95,111-5101842-3100207,12/2/2019,Dec,2019,Dec -2019,Amazon Seller Central - US,0,0,0,CUMMINGS,66016-9035,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,129.95
ALPINESTARS,Boots,,482-42713,Alpinestars Tech 3S Boots Black/White/Red Sz Y13,8021506925699,93.41,139.95,112-1331585-7664261,12/3/2019,Dec,2019,Dec -2019,Amazon Seller Central - US,10.4,0,0,LAKE CITY,29560-7870,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,140.35
ALPINESTARS,Boots,,482-42713,Alpinestars Tech 3S Boots Black/White/Red Sz Y13,8021506925699,93.41,139.95,112-4868783-5637810,4/9/2019,Apr,2019,Apr -2019,Amazon Seller Central - US,0,0,0,GRIFFIN,30224-4832,Motorcycle Dot Inc. - US,SB-482-Parent,WPS WPSMain 282-977,1,129.95
ALPINESTARS,Boots,,482-43112,Alpinestars Tech-T Boots Black/Red Sz 12 2004017-13-12,8051194984357,234.24,349.95,113-7375614-8832205,12/2/2019,Dec,2019,Dec -2019,Amazon Seller Central - US,27.12,0,0,ORANGE,92865-2119,Motorcycle Dot Inc. - US,TTB-482-Parent,WPS WPSMain 282-977,1,377.07
ALPINESTARS,Boots,,482-45108,Alpinestars Toucan Gore-Tex Boots Black Sz 8 2037014-10-8,8051194568908,334.1,499.95,113-6208929-2481833,11/15/2018,Nov,2018,Nov -2018,Amazon Seller Central - US,0,19.99,0,ATLANTA,30315-1640,Motorcycle Dot Inc. - US,GTB-482-Parent,WPS WPSMain 282-977,1,519.94
ALPINESTARS,Boots,,482-45110,Alpinestars Toucan Gore-Tex Boots Black Sz 10 2037014-10-10,8051194567550,334.1,499.95,112-3165081-8477822,10/19/2019,Oct,2019,Oct -2019,Amazon Seller Central - US,0,0,0,MIAMI,33142-5638,Motorcycle Dot Inc. - US,GTB-482-Parent,WPS WPSMain 282-977,1,499.95
ALPINESTARS,Boots,,482-45110,Alpinestars Toucan Gore-Tex Boots Black Sz 10 2037014-10-10,8051194567550,334.1,499.95,112-8908385-0521838,10/15/2019,Oct,2019,Oct -2019,Amazon Seller Central - US,30,99.82,5.99,SPRINGFIELD,22151-3520,Motorcycle Dot Inc. - US,GTB-482-Parent,WPS WPSMain 282-977,1,635.76
ALPINESTARS,Boots,,482-46009,Alpinestars Belize Drystar Boots Brown Oiled Leather Sz 9 2047317-82-9,8021506562641,174.08,259.95,111-5770391-6655442,7/30/2019,Jul,2019,Jul -2019,Amazon Seller Central - US,0,0,0,Durango,81301-4872,Motorcycle Dot Inc. - US,BDB-Parent,WPS WPSMain 282-977,1,259.95
ALPINESTARS,Boots,,482-46011,Alpinestars Belize Drystar Boots Brown Oiled Leather Sz 11 2047317-82-11,8021506562665,174.08,259.95,112-8859816-1795419,1/6/2020,Jan,2020,Jan -2020,Amazon Seller Central - US,0,0,0,DORAL,33166-2651,Motorcycle Dot Inc. - US,BDB-Parent,WPS WPSMain 282-977,1,259.95
ALPINESTARS,Boots,,482-46108,Alpinestars Belize Drystar Boots Black Sz 8 2047117-10-8,8051194984708,167.32,249.95,112-0811087-7286601,9/26/2019,Sep,2019,Sep -2019,Amazon Seller Central - US,21.87,0,0,CHULA VISTA,91915-1625,Motorcycle Dot Inc. - US,BDB-Parent,WPS WPSMain 282-977,1,271.82
ALPINESTARS,Boots,,482-46109,Alpinestars Belize Drystar Boots Black Sz 9 2047117-10-9,8051194984715,167.32,249.95,302904831387-1560062834020,10/11/2018,Oct,2018,Oct -2018,eBay Motors Store or Fixed Price (BIN) US,0,108.4,0,Punta Arenas,6200000,Motorcycle Dot Inc. - US,BDB-Parent,WPS WPSMain 282-977,1,358.35
ALPINESTARS,Boots,,482-46111,Alpinestars Belize Drystar Boots Black Sz 11 2047117-10-11,8051194984739,167.32,249.95,114-4805072-9128251,10/19/2019,Oct,2019,Oct -2019,Amazon Seller Central - US,21.87,0,0,ROHNERT PARK,94928-1522,Motorcycle Dot Inc. - US,BDB-Parent,WPS WPSMain 282-977,1,271.82
ALPINESTARS,Boots,,482-46112,Alpinestars Belize Drystar Boots Black Sz 12 2047117-10-12,8051194984746,167.32,249.95,302904831387-1562714655020,10/19/2018,Oct,2018,Oct -2018,eBay Motors Store or Fixed Price (BIN) US,20,0,0,milpitas,95035-4705,Motorcycle Dot Inc. - US,BDB-Parent,WPS WPSMain 282-977,1,269.95
ALPINESTARS,Boots,,482-47011,Alpinestars Corozal Adventure Drystar Boots Brn Oiled Leather Sz 11 2047717-82-11,8021506562733,200.78,299.95,113-2344911-6654651,8/8/2019,Aug,2019,Aug -2019,Amazon Seller Central - US,24,0,0,JOHNSONVILLE,12094-3325,Motorcycle Dot Inc. - US,Corozal-Boot-Parent,WPS WPSMain 282-977,1,323.95
ALPINESTARS,Boots,,482-47012,Alpinestars Corozal Adventure Drystar Boots Brn Oiled Leather Sz 12 2047717-82-12,8021506562740,200.78,299.95,23-03689-43202,8/2/2019,Aug,2019,Aug -2019,eBay Motors Store or Fixed Price (BIN) US,0,0,0,Delta,81416-3021,Motorcycle Dot Inc. - US,Corozal-Boot-Parent,WPS WPSMain 282-977,1,299.95
